Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Loss_Flag,etl_timestamp,etl_version
3179,Women,Training,SuperRep Go,L,3.0,6110.030000000001,0.36,18264.101676000002,2024-12-21,Online,Mumbai,517.77,False,2025-10-11 00:05:53.713586,2.0
3180,Men,Basketball,Zoom Freak,XL,2.0,6110.030000000001,0.65,12140.629610000002,2024-12-21,Online,Pune,1603.13,False,2025-10-11 00:05:53.713586,2.0
3181,Women,Running,Air Zoom,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Delhi,2808.0,False,2025-10-11 00:05:53.713586,2.0
3182,Men,Soccer,Premier III,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Mumbai,42.14,False,2025-10-11 00:05:53.713586,2.0
3183,Kids,Soccer,Phantom GT,XL,2.0,8074.82,0.0,16149.64,2024-12-21,Retail,Mumbai,2968.78,False,2025-10-11 00:05:53.713586,2.0
3184,Men,Training,ZoomX Invincible,M,2.0,6110.030000000001,0.42,12168.735748000001,2024-12-21,Online,Mumbai,-760.63,True,2025-10-11 00:05:53.713586,2.0
3185,Kids,Training,SuperRep Go,L,2.0,9715.85,0.0,19431.7,2024-12-21,Online,Pune,-542.2,True,2025-10-11 00:05:53.713586,2.0
3186,Men,Basketball,Zoom Freak,L,2.0,3156.31,0.0,6312.62,2024-10-16,Retail,Delhi,540.77,False,2025-10-11 00:05:53.713586,2.0
3188,Kids,Lifestyle,Air Force 1,L,2.0,8024.17,0.6,15952.04996,2024-12-21,Retail,Pune,2328.33,False,2025-10-11 00:05:53.713586,2.0
3189,Men,Basketball,LeBron 20,L,3.0,6730.48,0.33,20124.808247999998,2024-12-21,Online,Kolkata,1456.87,False,2025-10-11 00:05:53.713586,2.0
3190,Women,Soccer,Phantom GT,7,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,457.93,False,2025-10-11 00:05:53.713586,2.0
3191,Kids,Soccer,Mercurial Superfly,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Retail,Pune,2709.18,False,2025-10-11 00:05:53.713586,2.0
3192,Kids,Running,Free RN,M,1.0,6110.030000000001,0.0,6110.030000000001,2025-03-16,Online,Pune,2055.67,False,2025-10-11 00:05:53.713586,2.0
3193,Kids,Running,Pegasus Turbo,11,2.0,8581.98,0.0,17163.96,2025-02-24,Retail,Pune,3969.18,False,2025-10-11 00:05:53.713586,2.0
3194,Kids,Training,SuperRep Go,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-10-21,Online,Hyderabad,896.94,False,2025-10-11 00:05:53.713586,2.0
3195,Men,Lifestyle,Blazer Mid,L,1.0,3259.95,0.0,3259.95,2024-12-21,Retail,Delhi,1423.92,False,2025-10-11 00:05:53.713586,2.0
3196,Women,Training,ZoomX Invincible,11,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Kolkata,425.5,False,2025-10-11 00:05:53.713586,2.0
3197,Men,Training,Metcon 7,M,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Delhi,751.76,False,2025-10-11 00:05:53.713586,2.0
3198,Women,Running,Air Zoom,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,2009.69,False,2025-10-11 00:05:53.713586,2.0
3199,Women,Training,ZoomX Invincible,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,3873.48,False,2025-10-11 00:05:53.713586,2.0
3200,Men,Soccer,Premier III,L,2.0,6308.83,0.0,12617.66,2024-12-21,Retail,Pune,-582.02,True,2025-10-11 00:05:53.713586,2.0
3201,Women,Training,Flex Trainer,L,2.0,9608.99,0.0,19217.98,2024-12-21,Retail,Mumbai,2866.39,False,2025-10-11 00:05:53.713586,2.0
3202,Kids,Running,Pegasus Turbo,10,2.0,8926.14,0.0,17852.28,2024-12-21,Online,Bangalore,1565.51,False,2025-10-11 00:05:53.713586,2.0
3203,Women,Training,SuperRep Go,11,2.0,6110.030000000001,1.17,12077.085298,2024-12-21,Retail,Pune,2854.21,False,2025-10-11 00:05:53.713586,2.0
3204,Men,Soccer,Phantom GT,L,2.0,6110.030000000001,0.18,12198.063892,2024-12-09,Online,Kolkata,3367.72,False,2025-10-11 00:05:53.713586,2.0
3206,Kids,Basketball,Kyrie Flytrap,L,1.0,4694.72,0.58,4667.490624,2024-03-25,Retail,Bangalore,3611.24,False,2025-10-11 00:05:53.713586,2.0
3207,Kids,Training,SuperRep Go,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,3909.06,False,2025-10-11 00:05:53.713586,2.0
3209,Women,Training,Flex Trainer,M,2.0,6110.030000000001,0.17,12199.285898,2024-08-20,Retail,Bangalore,1986.27,False,2025-10-11 00:05:53.713586,2.0
3210,Women,Training,SuperRep Go,M,4.0,6344.63,0.0,25378.52,2024-12-21,Online,Mumbai,160.73,False,2025-10-11 00:05:53.713586,2.0
3211,Women,Lifestyle,Blazer Mid,L,2.0,8346.17,0.82,16555.462812,2024-12-21,Retail,Kolkata,1368.59,False,2025-10-11 00:05:53.713586,2.0
3213,Men,Running,Air Zoom,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-28,Online,Kolkata,3221.7,False,2025-10-11 00:05:53.713586,2.0
3214,Kids,Lifestyle,Dunk Low,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,-857.15,True,2025-10-11 00:05:53.713586,2.0
3215,Men,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-02-20,Online,Kolkata,2109.68,False,2025-10-11 00:05:53.713586,2.0
3216,Men,Basketball,Air Jordan,XL,2.0,6110.030000000001,0.0,12220.060000000001,2023-08-14,Online,Mumbai,2508.13,False,2025-10-11 00:05:53.713586,2.0
3217,Men,Soccer,Tiempo Legend,6,1.0,4819.75,0.22,4809.14655,2024-12-21,Retail,Pune,-514.9,True,2025-10-11 00:05:53.713586,2.0
3218,Men,Running,Air Zoom,6,2.0,4854.18,0.0,9708.36,2024-12-21,Retail,Kolkata,3807.88,False,2025-10-11 00:05:53.713586,2.0
3219,Women,Basketball,Air Jordan,XL,2.0,2277.83,1.04,4508.281136,2024-12-21,Online,Delhi,1151.76,False,2025-10-11 00:05:53.713586,2.0
3220,Women,Lifestyle,Dunk Low,11,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,2731.04,False,2025-10-11 00:05:53.713586,2.0
3221,Women,Basketball,LeBron 20,L,2.0,9682.68,0.88,19194.944832,2024-12-21,Online,Pune,1650.44,False,2025-10-11 00:05:53.713586,2.0
3222,Kids,Basketball,Air Jordan,XL,1.0,5300.32,0.0,5300.32,2024-10-08,Online,Bangalore,2593.48,False,2025-10-11 00:05:53.713586,2.0
3223,Men,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,3088.54,False,2025-10-11 00:05:53.713586,2.0
3224,Women,Soccer,Phantom GT,L,1.0,9872.38,0.18,9854.609715999999,2024-12-21,Retail,Pune,233.85,False,2025-10-11 00:05:53.713586,2.0
3225,Kids,Basketball,Kyrie Flytrap,L,2.0,7364.6,0.0,14729.2,2023-12-20,Retail,Kolkata,-458.05,True,2025-10-11 00:05:53.713586,2.0
3226,Men,Soccer,Mercurial Superfly,L,2.0,4585.77,0.0,9171.54,2024-12-21,Retail,Pune,-241.59,True,2025-10-11 00:05:53.713586,2.0
3227,Women,Training,ZoomX Invincible,7,1.0,6110.030000000001,0.2,6097.809940000001,2024-12-21,Online,Delhi,-604.23,True,2025-10-11 00:05:53.713586,2.0
3228,Kids,Basketball,LeBron 20,XL,2.0,6745.63,0.0,13491.26,2024-12-21,Retail,Bangalore,3620.9,False,2025-10-11 00:05:53.713586,2.0
3229,Kids,Running,Free RN,L,2.0,6110.030000000001,1.0,12097.859400000001,2024-12-21,Retail,Pune,188.96,False,2025-10-11 00:05:53.713586,2.0
3230,Men,Soccer,Phantom GT,XL,2.0,7398.98,0.87,14669.217748,2024-12-21,Retail,Delhi,3634.75,False,2025-10-11 00:05:53.713586,2.0
3231,Men,Lifestyle,Dunk Low,L,2.0,6406.53,0.9,12697.74246,2024-12-21,Online,Kolkata,2859.55,False,2025-10-11 00:05:53.713586,2.0
3233,Men,Soccer,Phantom GT,M,1.0,4091.68,0.0,4091.68,2024-12-21,Retail,Hyderabad,571.8,False,2025-10-11 00:05:53.713586,2.0
3234,Kids,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,327.76,False,2025-10-11 00:05:53.713586,2.0
3236,Kids,Lifestyle,Blazer Mid,L,4.0,6110.030000000001,0.68,24273.927184,2024-12-21,Retail,Hyderabad,-37.37,True,2025-10-11 00:05:53.713586,2.0
3237,Kids,Basketball,LeBron 20,L,3.0,5596.52,0.0,16789.56,2024-08-16,Retail,Mumbai,2926.28,False,2025-10-11 00:05:53.713586,2.0
3238,Women,Training,SuperRep Go,XL,1.0,4420.21,0.32,4406.065328,2024-12-21,Retail,Mumbai,705.58,False,2025-10-11 00:05:53.713586,2.0
3239,Men,Running,Pegasus Turbo,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Mumbai,1810.07,False,2025-10-11 00:05:53.713586,2.0
3240,Kids,Basketball,Zoom Freak,9,1.0,8776.59,0.0,8776.59,2024-05-27,Retail,Hyderabad,-1020.05,True,2025-10-11 00:05:53.713586,2.0
3241,Women,Basketball,LeBron 20,XL,2.0,7477.49,0.0,14954.98,2024-12-21,Retail,Bangalore,3176.2,False,2025-10-11 00:05:53.713586,2.0
3242,Men,Basketball,LeBron 20,L,2.0,9677.18,0.59,19240.169276,2024-12-21,Retail,Bangalore,609.45,False,2025-10-11 00:05:53.713586,2.0
3243,Men,Lifestyle,Air Force 1,L,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Retail,Pune,1943.22,False,2025-10-11 00:05:53.713586,2.0
3245,Women,Running,React Infinity,L,3.0,6110.030000000001,0.0,18330.090000000004,2024-05-19,Retail,Pune,3102.91,False,2025-10-11 00:05:53.713586,2.0
3246,Men,Running,Air Zoom,7,2.0,7787.74,0.0,15575.48,2024-12-21,Online,Pune,479.25,False,2025-10-11 00:05:53.713586,2.0
3247,Men,Training,ZoomX Invincible,L,1.0,5888.37,0.0,5888.37,2024-12-21,Online,Mumbai,3687.47,False,2025-10-11 00:05:53.713586,2.0
3249,Kids,Lifestyle,Blazer Mid,M,1.0,4738.25,0.0,4738.25,2024-12-21,Online,Bangalore,731.1,False,2025-10-11 00:05:53.713586,2.0
3250,Women,Lifestyle,Air Force 1,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Pune,1172.07,False,2025-10-11 00:05:53.713586,2.0
3251,Men,Soccer,Premier III,7,1.0,6735.33,0.0,6735.33,2024-12-21,Retail,Kolkata,3462.04,False,2025-10-11 00:05:53.713586,2.0
3252,Men,Basketball,Zoom Freak,10,1.0,6110.030000000001,0.0,6110.030000000001,2024-03-26,Online,Mumbai,-563.83,True,2025-10-11 00:05:53.713586,2.0
3253,Kids,Running,Air Zoom,10,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,2267.92,False,2025-10-11 00:05:53.713586,2.0
3254,Women,Soccer,Mercurial Superfly,L,2.0,6110.030000000001,0.51,12157.737694000001,2024-12-21,Retail,Mumbai,3035.41,False,2025-10-11 00:05:53.713586,2.0
3255,Kids,Basketball,Air Jordan,XL,1.0,6975.67,0.0,6975.67,2024-12-21,Online,Bangalore,960.65,False,2025-10-11 00:05:53.713586,2.0
3256,Men,Training,SuperRep Go,M,2.0,4814.32,0.0,9628.64,2024-12-21,Retail,Hyderabad,-583.08,True,2025-10-11 00:05:53.713586,2.0
3257,Women,Running,Free RN,7,1.0,7056.01,0.0,7056.01,2025-01-19,Retail,Kolkata,1190.89,False,2025-10-11 00:05:53.713586,2.0
3260,Men,Soccer,Mercurial Superfly,7,1.0,6110.030000000001,0.0,6110.030000000001,2025-06-28,Online,Mumbai,1287.17,False,2025-10-11 00:05:53.713586,2.0
3261,Men,Basketball,Air Jordan,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,472.79,False,2025-10-11 00:05:53.713586,2.0
3262,Women,Basketball,LeBron 20,6,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-26,Retail,Bangalore,1490.29,False,2025-10-11 00:05:53.713586,2.0
3263,Women,Running,React Infinity,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Mumbai,2278.12,False,2025-10-11 00:05:53.713586,2.0
3264,Men,Training,Metcon 7,L,2.0,6110.030000000001,0.13,12204.173922000002,2024-12-21,Online,Bangalore,-992.25,True,2025-10-11 00:05:53.713586,2.0
3265,Women,Soccer,Mercurial Superfly,M,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Retail,Bangalore,2860.71,False,2025-10-11 00:05:53.713586,2.0
3267,Kids,Lifestyle,Air Force 1,L,2.0,6110.030000000001,0.52,12156.515688000001,2024-12-21,Retail,Pune,345.92,False,2025-10-11 00:05:53.713586,2.0
3268,Men,Soccer,Mercurial Superfly,L,2.0,6110.030000000001,0.0,12220.060000000001,2025-07-11,Retail,Mumbai,1586.4,False,2025-10-11 00:05:53.713586,2.0
3269,Women,Soccer,Mercurial Superfly,M,2.0,7268.31,0.0,14536.62,2024-12-03,Online,Mumbai,-719.57,True,2025-10-11 00:05:53.713586,2.0
3270,Kids,Lifestyle,Dunk Low,XL,2.0,6110.030000000001,0.0,12220.060000000001,2025-06-03,Online,Pune,3619.8,False,2025-10-11 00:05:53.713586,2.0
3271,Men,Basketball,LeBron 20,6,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,545.1,False,2025-10-11 00:05:53.713586,2.0
3272,Men,Lifestyle,Blazer Mid,8,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,-321.24,True,2025-10-11 00:05:53.713586,2.0
3273,Women,Soccer,Phantom GT,M,1.0,5527.7,0.17,5518.302909999999,2024-02-04,Online,Bangalore,2577.59,False,2025-10-11 00:05:53.713586,2.0
3274,Men,Training,SuperRep Go,L,3.0,6031.14,0.15,18066.279870000002,2024-12-21,Retail,Hyderabad,169.05,False,2025-10-11 00:05:53.713586,2.0
3275,Women,Soccer,Premier III,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Retail,Hyderabad,1652.12,False,2025-10-11 00:05:53.713586,2.0
3277,Men,Training,SuperRep Go,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Bangalore,293.59,False,2025-10-11 00:05:53.713586,2.0
3278,Kids,Lifestyle,Dunk Low,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,107.83,False,2025-10-11 00:05:53.713586,2.0
3279,Kids,Soccer,Mercurial Superfly,XL,4.0,2572.41,0.1,10279.350359999999,2024-12-21,Retail,Delhi,3098.28,False,2025-10-11 00:05:53.713586,2.0
3280,Kids,Training,SuperRep Go,XL,1.0,7709.7,0.0,7709.7,2024-10-12,Online,Mumbai,663.54,False,2025-10-11 00:05:53.713586,2.0
3281,Men,Soccer,Mercurial Superfly,L,2.0,6075.6,0.0,12151.2,2024-12-21,Retail,Pune,93.8,False,2025-10-11 00:05:53.713586,2.0
3282,Kids,Basketball,Air Jordan,XL,4.0,6110.030000000001,0.23,24383.907724000004,2024-05-19,Retail,Delhi,-190.17,True,2025-10-11 00:05:53.713586,2.0
3283,Men,Soccer,Premier III,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Mumbai,3871.51,False,2025-10-11 00:05:53.713586,2.0
3284,Women,Running,Free RN,L,4.0,5776.74,0.0,23106.96,2024-08-20,Online,Kolkata,210.83,False,2025-10-11 00:05:53.713586,2.0
3285,Men,Training,Metcon 7,XL,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Hyderabad,-401.38,True,2025-10-11 00:05:53.713586,2.0
3287,Kids,Running,Free RN,L,2.0,6110.030000000001,1.02,12095.415388000001,2024-12-21,Retail,Mumbai,-1184.98,True,2025-10-11 00:05:53.713586,2.0
3288,Kids,Lifestyle,Dunk Low,10,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Retail,Delhi,3852.98,False,2025-10-11 00:05:53.713586,2.0
3289,Men,Training,Metcon 7,M,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Pune,-878.7,True,2025-10-11 00:05:53.713586,2.0
3290,Kids,Lifestyle,Air Force 1,XL,2.0,7377.71,0.0,14755.42,2024-12-21,Online,Pune,2588.85,False,2025-10-11 00:05:53.713586,2.0
3291,Women,Running,Free RN,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,-231.54,True,2025-10-11 00:05:53.713586,2.0
3292,Women,Training,Metcon 7,M,2.0,6110.030000000001,0.0,12220.060000000001,2025-05-23,Online,Hyderabad,2299.04,False,2025-10-11 00:05:53.713586,2.0
3293,Kids,Lifestyle,Blazer Mid,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,1013.24,False,2025-10-11 00:05:53.713586,2.0
3294,Women,Basketball,LeBron 20,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,-101.37,True,2025-10-11 00:05:53.713586,2.0
3295,Women,Training,SuperRep Go,10,2.0,2983.6,0.0,5967.2,2024-12-21,Online,Delhi,3650.65,False,2025-10-11 00:05:53.713586,2.0
3297,Men,Lifestyle,Air Force 1,L,2.0,5875.99,0.0,11751.98,2024-12-21,Online,Delhi,3803.18,False,2025-10-11 00:05:53.713586,2.0
3299,Men,Basketball,Kyrie Flytrap,L,2.0,6110.030000000001,0.68,12136.963592,2024-12-21,Retail,Bangalore,1517.07,False,2025-10-11 00:05:53.713586,2.0
3300,Women,Basketball,Air Jordan,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Bangalore,3436.23,False,2025-10-11 00:05:53.713586,2.0
3302,Women,Soccer,Tiempo Legend,M,2.0,6226.74,0.0,12453.48,2024-12-21,Retail,Pune,-316.51,True,2025-10-11 00:05:53.713586,2.0
3303,Kids,Soccer,Tiempo Legend,9,2.0,6380.5,0.0,12761.0,2024-10-19,Online,Kolkata,2846.02,False,2025-10-11 00:05:53.713586,2.0
3304,Women,Running,React Infinity,M,2.0,6110.030000000001,0.65,12140.629610000002,2024-12-21,Online,Mumbai,2405.3,False,2025-10-11 00:05:53.713586,2.0
3305,Kids,Running,Free RN,L,2.0,4216.14,0.0,8432.28,2024-10-17,Retail,Hyderabad,-687.95,True,2025-10-11 00:05:53.713586,2.0
3306,Kids,Basketball,LeBron 20,L,2.0,6110.030000000001,0.25,12189.509850000002,2024-12-21,Retail,Mumbai,3052.49,False,2025-10-11 00:05:53.713586,2.0
3307,Women,Soccer,Mercurial Superfly,M,2.0,7127.99,0.0,14255.98,2024-12-21,Online,Mumbai,818.55,False,2025-10-11 00:05:53.713586,2.0
3309,Men,Lifestyle,Air Force 1,L,2.0,5594.08,0.0,11188.16,2023-09-12,Retail,Hyderabad,626.95,False,2025-10-11 00:05:53.713586,2.0
3310,Women,Running,Free RN,M,4.0,6110.030000000001,0.21,24388.795748000004,2025-04-18,Retail,Kolkata,2856.16,False,2025-10-11 00:05:53.713586,2.0
3312,Women,Basketball,Zoom Freak,M,1.0,8069.3,0.0,8069.3,2024-12-21,Retail,Pune,-95.96,True,2025-10-11 00:05:53.713586,2.0
3314,Men,Training,ZoomX Invincible,9,2.0,7050.14,0.0,14100.28,2024-12-21,Retail,Hyderabad,-815.54,True,2025-10-11 00:05:53.713586,2.0
3315,Women,Training,Metcon 7,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Bangalore,1345.26,False,2025-10-11 00:05:53.713586,2.0
3316,Women,Running,React Infinity,L,2.0,6110.030000000001,1.02,12095.415388000001,2024-04-25,Online,Bangalore,27.15,False,2025-10-11 00:05:53.713586,2.0
3317,Kids,Basketball,Air Jordan,10,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Online,Hyderabad,3852.52,False,2025-10-11 00:05:53.713586,2.0
3318,Men,Training,Flex Trainer,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,1096.06,False,2025-10-11 00:05:53.713586,2.0
3319,Women,Running,Air Zoom,XL,2.0,6109.1,0.37,12172.99266,2024-12-21,Retail,Mumbai,-846.73,True,2025-10-11 00:05:53.713586,2.0
3320,Kids,Basketball,Air Jordan,L,2.0,8046.47,0.05,16084.893530000001,2024-12-21,Online,Kolkata,-274.91,True,2025-10-11 00:05:53.713586,2.0
3321,Kids,Soccer,Tiempo Legend,M,4.0,4986.67,1.07,19733.250524,2024-12-21,Retail,Mumbai,3170.16,False,2025-10-11 00:05:53.713586,2.0
3322,Men,Training,Metcon 7,M,2.0,6110.030000000001,0.0,12220.060000000001,2023-08-28,Online,Hyderabad,864.55,False,2025-10-11 00:05:53.713586,2.0
3323,Men,Running,Air Zoom,L,1.0,8130.74,0.07,8125.048481999999,2024-01-01,Retail,Delhi,-687.56,True,2025-10-11 00:05:53.713586,2.0
3324,Women,Lifestyle,Dunk Low,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,-871.48,True,2025-10-11 00:05:53.713586,2.0
3325,Kids,Basketball,LeBron 20,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,1115.7,False,2025-10-11 00:05:53.713586,2.0
3326,Men,Training,SuperRep Go,M,2.0,6110.030000000001,0.88,12112.523472,2024-12-21,Online,Mumbai,991.04,False,2025-10-11 00:05:53.713586,2.0
3327,Men,Training,Flex Trainer,12,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Online,Bangalore,-1155.61,True,2025-10-11 00:05:53.713586,2.0
3328,Women,Soccer,Phantom GT,L,1.0,6110.030000000001,0.25,6094.754925000001,2024-12-21,Online,Pune,2132.49,False,2025-10-11 00:05:53.713586,2.0
3329,Kids,Training,ZoomX Invincible,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-04-28,Retail,Kolkata,530.29,False,2025-10-11 00:05:53.713586,2.0
3330,Women,Training,Metcon 7,M,1.0,6110.030000000001,0.85,6058.094745000001,2024-12-21,Online,Kolkata,1714.75,False,2025-10-11 00:05:53.713586,2.0
3331,Kids,Soccer,Phantom GT,L,1.0,9040.55,0.0,9040.55,2024-12-21,Retail,Mumbai,2233.57,False,2025-10-11 00:05:53.713586,2.0
3332,Men,Training,SuperRep Go,L,2.0,3106.54,0.0,6213.08,2024-12-21,Retail,Pune,3793.25,False,2025-10-11 00:05:53.713586,2.0
3333,Kids,Training,SuperRep Go,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,1519.97,False,2025-10-11 00:05:53.713586,2.0
3334,Kids,Soccer,Tiempo Legend,L,3.0,2471.71,0.0,7415.13,2023-11-14,Online,Mumbai,1190.89,False,2025-10-11 00:05:53.713586,2.0
3335,Men,Soccer,Premier III,L,2.0,3138.53,0.0,6277.06,2024-08-17,Retail,Delhi,1221.99,False,2025-10-11 00:05:53.713586,2.0
3336,Kids,Running,React Infinity,XL,2.0,4334.53,0.0,8669.06,2024-12-21,Online,Hyderabad,2759.16,False,2025-10-11 00:05:53.713586,2.0
3337,Men,Training,ZoomX Invincible,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-10-10,Online,Delhi,2915.13,False,2025-10-11 00:05:53.713586,2.0
3338,Women,Training,ZoomX Invincible,L,2.0,6110.030000000001,1.24,12068.531256000002,2024-12-21,Online,Kolkata,3011.73,False,2025-10-11 00:05:53.713586,2.0
3339,Men,Lifestyle,Air Force 1,L,2.0,6656.01,0.0,13312.02,2024-12-21,Retail,Delhi,2014.52,False,2025-10-11 00:05:53.713586,2.0
3340,Kids,Soccer,Premier III,M,3.0,3248.74,0.0,9746.22,2024-12-21,Retail,Mumbai,2551.47,False,2025-10-11 00:05:53.713586,2.0
3341,Kids,Training,Metcon 7,8,3.0,8387.99,0.0,25163.97,2024-03-23,Online,Bangalore,1693.41,False,2025-10-11 00:05:53.713586,2.0
3344,Kids,Soccer,Mercurial Superfly,12,2.0,8217.37,1.06,16260.531756,2024-12-21,Retail,Hyderabad,303.77,False,2025-10-11 00:05:53.713586,2.0
3346,Kids,Training,SuperRep Go,12,4.0,6110.030000000001,0.15,24403.459820000004,2024-12-21,Retail,Delhi,3392.46,False,2025-10-11 00:05:53.713586,2.0
3347,Men,Training,ZoomX Invincible,L,2.0,4389.44,0.0,8778.88,2024-12-21,Online,Mumbai,1546.55,False,2025-10-11 00:05:53.713586,2.0
3348,Women,Soccer,Mercurial Superfly,9,2.0,2114.86,0.0,4229.72,2024-12-21,Online,Hyderabad,2636.76,False,2025-10-11 00:05:53.713586,2.0
3350,Women,Basketball,Zoom Freak,L,2.0,6110.030000000001,0.48,12161.403712000001,2024-12-21,Online,Bangalore,2199.43,False,2025-10-11 00:05:53.713586,2.0
3351,Men,Training,SuperRep Go,L,2.0,5319.24,0.48,10587.415296,2024-12-21,Online,Kolkata,-382.32,True,2025-10-11 00:05:53.713586,2.0
3352,Women,Training,SuperRep Go,9,2.0,6622.41,0.23,13214.356914,2024-12-21,Retail,Pune,1437.43,False,2025-10-11 00:05:53.713586,2.0
3354,Men,Lifestyle,Dunk Low,L,2.0,6110.030000000001,0.4,12171.17976,2024-12-21,Retail,Kolkata,-987.6,True,2025-10-11 00:05:53.713586,2.0
3356,Women,Soccer,Tiempo Legend,M,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Mumbai,724.11,False,2025-10-11 00:05:53.713586,2.0
3357,Kids,Training,Flex Trainer,M,4.0,6206.45,0.5,24701.671,2024-12-21,Online,Delhi,678.42,False,2025-10-11 00:05:53.713586,2.0
3358,Men,Basketball,Kyrie Flytrap,M,2.0,6110.030000000001,0.43,12167.513742000001,2024-08-01,Online,Hyderabad,2019.56,False,2025-10-11 00:05:53.713586,2.0
3359,Kids,Basketball,LeBron 20,L,2.0,9362.81,1.16,18508.402808,2024-12-21,Retail,Mumbai,2963.03,False,2025-10-11 00:05:53.713586,2.0
3360,Women,Training,Metcon 7,M,4.0,6110.030000000001,0.06,24425.455928000003,2024-07-31,Online,Bangalore,304.12,False,2025-10-11 00:05:53.713586,2.0
3362,Men,Lifestyle,Air Force 1,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-03-10,Retail,Delhi,2730.12,False,2025-10-11 00:05:53.713586,2.0
3363,Women,Basketball,Kyrie Flytrap,L,3.0,6110.030000000001,0.6,18220.109460000003,2024-12-21,Online,Bangalore,39.86,False,2025-10-11 00:05:53.713586,2.0
3364,Kids,Soccer,Premier III,M,2.0,6110.030000000001,0.24,12190.731856000002,2024-12-21,Online,Pune,-371.86,True,2025-10-11 00:05:53.713586,2.0
3365,Kids,Running,Air Zoom,M,2.0,6110.030000000001,0.95,12103.969430000001,2024-12-21,Retail,Pune,-445.03,True,2025-10-11 00:05:53.713586,2.0
3366,Men,Basketball,LeBron 20,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,2762.68,False,2025-10-11 00:05:53.713586,2.0
3368,Women,Training,Flex Trainer,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,2027.47,False,2025-10-11 00:05:53.713586,2.0
